sibur_exp_years,department,user_id,birthday,Вдовец (вдова),Никогда не состоял (не состояла) в браке,Разведен (разведена),Состоит в зарегистрированном браке,Состоит в незарегистрированном браке,одинокая мать
4.774657534246575,Империя сов Илопса,866763635.0,1973-02-16 00:00:00,0,0,0,1,0,0
4.885388127853881,Империя сов Илопса,866763642.0,1984-01-05 00:00:00,0,0,0,1,0,0
7.0,Империя сов Илопса,866698298.0,1985-04-17 00:00:00,0,0,0,1,0,0
4.571232876712329,Империя сов Илопса,866736991.0,1973-03-04 00:00:00,0,1,0,0,0,0
6.0942922374429225,Империя сов Илопса,866767218.0,1989-08-06 00:00:00,0,0,1,0,0,0
1.2554794520547945,Империя сов Илопса,866769993.0,1986-04-14 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866697195.0,1974-10-05 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866699419.0,1981-11-30 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866697247.0,1986-06-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694247.0,1980-08-28 00:00:00,0,0,0,1,0,0
2.4796803652968036,Империя сов Илопса,866763193.0,1993-09-07 00:00:00,0,1,0,0,0,0
0.0,Империя сов Илопса,866694933.0,1962-01-17 00:00:00,0,0,0,1,0,0
0.3184931506849315,Империя сов Илопса,866768811.0,1994-08-22 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866696919.0,1976-10-09 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866697589.0,1979-03-23 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694119.0,1983-04-22 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866699947.0,1979-02-05 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701030.0,1979-11-05 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866698386.0,1983-08-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866695880.0,1981-08-18 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866699613.0,1984-06-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866696989.0,1979-12-13 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694839.0,1975-12-30 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866695286.0,1982-03-02 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866695530.0,1973-09-22 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698633.0,1987-06-19 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866697841.0,1972-07-31 00:00:00,0,0,0,1,0,0
7.063013698630137,Империя сов Илопса,866694396.0,1988-07-09 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694845.0,1980-08-18 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866693615.0,1987-05-16 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866695449.0,1985-06-04 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694799.0,1986-02-01 00:00:00,0,1,0,0,0,0
7.8662100456621005,Империя сов Илопса,866695794.0,1986-08-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866700830.0,1980-02-15 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866700841.0,1982-11-14 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866695039.0,1979-07-24 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698793.0,1969-11-05 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701787.0,1984-01-28 00:00:00,0,0,0,1,0,0
6.855251141552511,Империя сов Илопса,866699565.0,1990-01-22 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866693915.0,1984-04-14 00:00:00,0,0,1,0,0,0
8.45228310502283,Империя сов Илопса,866695633.0,1988-01-25 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694412.0,1989-12-02 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698437.0,1984-09-23 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866696990.0,1974-07-25 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698819.0,1978-10-27 00:00:00,0,0,0,1,0,0
6.610730593607306,Империя сов Илопса,866699830.0,1973-08-12 00:00:00,0,0,0,1,0,0
0.08333333333333333,Империя сов Илопса,866769790.0,1989-11-13 00:00:00,0,0,0,1,0,0
8.583333333333334,Империя сов Илопса,866698443.0,1976-01-30 00:00:00,0,0,0,0,1,0
0.052054794520547946,Империя сов Илопса,866769818.0,1983-10-17 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694985.0,1984-02-18 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866702232.0,1978-04-15 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866697930.0,1977-03-07 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866700196.0,1981-11-06 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698333.0,1983-07-26 00:00:00,0,0,0,1,0,0
6.083333333333333,Империя сов Илопса,866725135.0,1983-12-29 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701185.0,1988-06-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866693710.0,1985-07-12 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701366.0,1988-09-17 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698935.0,1983-01-25 00:00:00,0,0,0,1,0,0
5.46324200913242,Империя сов Илопса,866730245.0,1982-07-12 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698217.0,1987-06-16 00:00:00,0,0,0,1,0,0
7.490639269406393,Империя сов Илопса,866701067.0,1986-12-18 00:00:00,0,1,0,0,0,0
6.4100456621004565,Империя сов Илопса,866694161.0,1987-10-16 00:00:00,0,0,0,1,0,0
5.821232876712329,Империя сов Илопса,866726546.0,1986-03-13 00:00:00,0,0,0,1,0,0
6.538356164383561,Империя сов Илопса,866695392.0,1989-04-27 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866693560.0,1985-03-16 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866698364.0,1978-12-02 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694017.0,1986-04-11 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866694046.0,1986-11-22 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694583.0,1982-12-02 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866693783.0,1966-03-04 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866700782.0,1975-01-21 00:00:00,0,1,0,0,0,0
4.102511415525114,Империя сов Илопса,866740519.0,1989-06-14 00:00:00,0,0,0,1,0,0
4.666666666666667,Империя сов Илопса,866736268.0,1983-07-01 00:00:00,0,0,0,1,0,0
5.971461187214612,Империя сов Илопса,866725147.0,1991-09-06 00:00:00,0,0,0,1,0,0
8.721461187214611,Империя сов Илопса,866697292.0,1979-07-31 00:00:00,0,0,0,1,0,0
2.651826484018265,Империя сов Илопса,866768692.0,1987-05-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866699340.0,1976-07-19 00:00:00,0,0,0,1,0,0
4.315753424657534,Империя сов Илопса,866739560.0,1986-03-19 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701590.0,1986-06-17 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701084.0,1965-12-01 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701538.0,1961-03-28 00:00:00,0,0,0,1,0,0
7.588812785388128,Империя сов Илопса,866695310.0,1990-05-19 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866695835.0,1989-04-12 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701519.0,1974-06-07 00:00:00,0,0,0,1,0,0
4.323972602739726,Империя сов Илопса,866739467.0,1988-01-01 00:00:00,0,0,0,1,0,0
5.140867579908676,Империя сов Илопса,866733234.0,1989-06-14 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866696063.0,1965-07-31 00:00:00,0,0,0,1,0,0
4.246118721461188,Империя сов Илопса,866739894.0,1979-07-06 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866702115.0,1984-12-13 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866699586.0,1981-04-18 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866699664.0,1986-02-05 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866700469.0,1982-03-03 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866699738.0,1984-04-04 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866731181.0,1990-06-09 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866700014.0,1984-11-23 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866700667.0,1985-04-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866698968.0,1985-11-07 00:00:00,0,0,0,1,0,0
7.796575342465753,Империя сов Илопса,866699247.0,1986-05-16 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866702330.0,1976-08-20 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694033.0,1987-02-03 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866698992.0,1984-04-23 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866694134.0,1982-12-13 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866700982.0,1969-09-21 00:00:00,0,0,0,1,0,0
5.6600456621004565,Империя сов Илопса,866765813.0,1978-01-26 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866724868.0,1972-01-01 00:00:00,0,0,0,1,0,0
10.993378995433789,Империя сов Илопса,866764215.0,1984-08-12 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866696764.0,1968-04-21 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866724888.0,1970-11-14 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866724939.0,1961-12-24 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866724916.0,1958-09-09 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866724894.0,1951-08-12 00:00:00,0,0,0,1,0,0
0.4659817351598174,Империя сов Илопса,866768388.0,1995-07-26 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866699043.0,1984-05-27 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866724739.0,1959-06-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701588.0,1964-03-27 00:00:00,0,0,1,0,0,0
0.19680365296803654,Империя сов Илопса,866769435.0,1972-05-16 00:00:00,0,0,0,1,0,0
1.640867579908676,Империя сов Илопса,866765461.0,1979-01-08 00:00:00,0,0,1,0,0,0
1.640867579908676,Империя сов Илопса,866765493.0,1988-12-18 00:00:00,0,0,0,1,0,0
12.81027397260274,Империя сов Илопса,866765291.0,1970-12-24 00:00:00,0,0,0,1,0,0
1.6353881278538813,Империя сов Илопса,866765517.0,1979-04-02 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866695732.0,1985-06-05 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866695145.0,1972-12-08 00:00:00,0,0,0,1,0,0
8.54931506849315,Империя сов Илопса,866702046.0,1986-12-07 00:00:00,0,1,0,0,0,0
6.166666666666667,Империя сов Илопса,866725862.0,1989-05-05 00:00:00,0,0,0,1,0,0
3.2077625570776256,Империя сов Илопса,866744195.0,1988-05-24 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694997.0,1984-12-04 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866724945.0,1974-11-17 00:00:00,0,0,0,1,0,0
3.1666666666666665,Империя сов Илопса,866744294.0,1993-12-31 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866696686.0,1968-04-07 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866745710.0,1986-04-24 00:00:00,0,1,0,0,0,0
1.1940639269406392,Империя сов Илопса,866766188.0,1993-04-21 00:00:00,0,1,0,0,0,0
5.404566210045662,Империя сов Илопса,866769190.0,1979-04-05 00:00:00,0,0,0,1,0,0
2.924885844748858,Империя сов Илопса,866745119.0,1991-10-25 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694735.0,1965-08-10 00:00:00,0,0,0,1,0,0
6.987899543378996,Империя сов Илопса,866696136.0,1985-10-17 00:00:00,0,0,0,1,0,0
6.21324200913242,Империя сов Илопса,866697546.0,1989-02-01 00:00:00,0,1,0,0,0,0
6.680365296803653,Империя сов Илопса,866701561.0,1982-09-09 00:00:00,0,0,0,1,0,0
3.0684931506849313,Империя сов Илопса,866744693.0,1992-01-03 00:00:00,0,0,0,1,0,0
9.002739726027396,Империя сов Илопса,866768049.0,1986-05-30 00:00:00,0,1,0,0,0,0
7.027397260273973,Империя сов Илопса,866768034.0,1985-09-09 00:00:00,0,0,0,1,0,0
9.002739726027396,Империя сов Илопса,866768081.0,1969-03-31 00:00:00,0,0,0,1,0,0
1.4358447488584476,Империя сов Илопса,866768114.0,1979-11-27 00:00:00,0,0,1,0,0,0
9.002739726027396,Империя сов Илопса,866768139.0,1968-05-06 00:00:00,0,0,0,1,0,0
7.8662100456621005,Империя сов Илопса,866768069.0,1986-12-02 00:00:00,0,0,0,1,0,0
9.005479452054795,Империя сов Илопса,866768019.0,1980-06-19 00:00:00,0,0,1,0,0,0
7.22420091324201,Империя сов Илопса,866768090.0,1977-12-01 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866697413.0,1977-12-07 00:00:00,0,0,0,1,0,0
3.232420091324201,Империя сов Илопса,866744146.0,1971-10-21 00:00:00,0,0,1,0,0,0
0.4073059360730593,Империя сов Илопса,866768460.0,1979-01-06 00:00:00,0,0,1,0,0,0
8.468721461187213,Империя сов Илопса,866697398.0,1982-12-30 00:00:00,0,0,0,1,0,0
6.707762557077626,Империя сов Илопса,866699740.0,1969-02-12 00:00:00,0,0,0,1,0,0
5.99337899543379,Империя сов Илопса,866700580.0,1980-09-27 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866694713.0,1982-01-10 00:00:00,0,0,0,1,0,0
5.729680365296804,Империя сов Илопса,866728169.0,1989-07-16 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866700534.0,1965-07-05 00:00:00,0,0,0,1,0,0
3.2856164383561643,Империя сов Илопса,866743897.0,1993-01-23 00:00:00,0,0,0,1,0,0
0.75,Империя сов Илопса,866767080.0,1990-06-25 00:00:00,0,0,0,1,0,0
7.038356164383561,Империя сов Илопса,866701244.0,1987-12-16 00:00:00,0,1,0,0,0,0
4.0,Империя сов Илопса,866740982.0,1990-01-23 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866682948.0,1977-11-11 00:00:00,0,0,0,1,0,0
1.5794520547945206,Империя сов Илопса,866765614.0,1984-06-14 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866681289.0,1976-08-02 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866669234.0,1962-02-07 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866667383.0,1986-03-28 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866679548.0,1973-11-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866670415.0,1982-12-07 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866700162.0,1983-05-05 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866765119.0,1973-03-14 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866701041.0,1975-10-25 00:00:00,0,0,0,1,0,0
4.333333333333333,Империя сов Илопса,866739410.0,1977-12-20 00:00:00,0,0,0,1,0,0
1.0493150684931507,Империя сов Илопса,866766560.0,1984-12-20 00:00:00,0,0,0,1,0,0
18.0,Империя сов Илопса,866766380.0,1975-12-30 00:00:00,0,0,1,0,0,0
1.6600456621004567,Империя сов Илопса,866765386.0,1975-04-10 00:00:00,0,0,0,1,0,0
7.210502283105023,Империя сов Илопса,866767564.0,1950-09-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866697449.0,1977-06-20 00:00:00,0,0,0,1,0,0
0.2554794520547945,Империя сов Илопса,866769285.0,1994-10-21 00:00:00,0,0,0,0,0,0
8.996118721461187,Империя сов Илопса,866766690.0,1964-11-11 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866677197.0,1976-01-19 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866682581.0,1983-05-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866677647.0,1987-11-09 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866670197.0,1984-12-08 00:00:00,0,0,0,1,0,0
0.5657534246575342,Империя сов Илопса,866767549.0,1980-03-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866676940.0,1978-12-16 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866668767.0,1968-02-20 00:00:00,0,0,0,1,0,0
2.982420091324201,Империя сов Илопса,866764280.0,1995-01-04 00:00:00,0,0,0,1,0,0
5.25,Империя сов Илопса,866732516.0,1993-05-11 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866676180.0,1984-12-08 00:00:00,0,0,0,1,0,0
4.613470319634703,Империя сов Илопса,866736666.0,1980-05-05 00:00:00,0,0,0,1,0,0
4.035616438356165,Империя сов Илопса,866740810.0,1987-10-30 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866666547.0,1988-04-16 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866676260.0,1977-03-08 00:00:00,0,0,0,1,0,0
2.643607305936073,Империя сов Илопса,866745991.0,1976-07-24 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866680181.0,1983-05-12 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866667914.0,1979-06-21 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866670714.0,1972-05-28 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866675532.0,1968-10-05 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866677314.0,1985-10-14 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866677597.0,1990-08-20 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866684264.0,1974-10-21 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866670938.0,1985-07-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866680031.0,1970-04-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866679663.0,1982-06-14 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866675792.0,1977-09-01 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866678647.0,1990-01-05 00:00:00,0,1,0,0,0,0
8.191324200913241,Империя сов Илопса,866741498.0,1980-12-06 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866680462.0,1975-06-20 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866683192.0,1973-10-01 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866667049.0,1983-11-06 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866669792.0,1979-01-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866687867.0,1986-06-28 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866684615.0,1984-09-20 00:00:00,0,1,0,0,0,0
8.527397260273972,Империя сов Илопса,866667893.0,1988-06-25 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866684238.0,1962-07-24 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866666631.0,1958-10-04 00:00:00,0,0,0,1,0,0
7.941324200913242,Империя сов Илопса,866674744.0,1976-08-31 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866666738.0,1960-07-11 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866668098.0,1964-03-22 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866667499.0,1973-07-26 00:00:00,0,0,0,1,0,0
8.496118721461187,Империя сов Илопса,866768280.0,1985-11-28 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866687340.0,1980-07-11 00:00:00,0,0,0,1,0,0
6.143607305936073,Империя сов Илопса,866687960.0,1989-12-19 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866681768.0,1979-01-14 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866686439.0,1968-04-17 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866675082.0,1973-10-21 00:00:00,0,1,0,0,0,0
0.6995433789954337,Империя сов Илопса,866767189.0,1988-07-15 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866684665.0,1981-10-07 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866679181.0,1987-07-19 00:00:00,0,0,0,1,0,0
3.9577625570776256,Империя сов Илопса,866741146.0,1988-08-15 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866670839.0,1988-04-21 00:00:00,0,0,0,1,0,0
5.005479452054795,Империя сов Илопса,866733817.0,1989-05-17 00:00:00,0,0,0,1,0,0
6.8881278538812785,Империя сов Илопса,866668966.0,1991-07-13 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866681785.0,1986-09-20 00:00:00,0,0,0,1,0,0
5.25,Империя сов Илопса,866732469.0,1991-01-17 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866680594.0,1966-03-23 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866682513.0,1978-08-26 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866674793.0,1980-03-29 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866669013.0,1985-08-19 00:00:00,0,0,0,1,0,0
5.355251141552511,Империя сов Илопса,866731498.0,1990-10-06 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866683790.0,1983-07-12 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866681087.0,1986-02-08 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866679937.0,1981-11-05 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866669296.0,1978-02-05 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866677910.0,1982-01-07 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866667797.0,1978-07-26 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866675315.0,1974-02-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866679063.0,1983-05-29 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866685440.0,1986-07-25 00:00:00,0,1,0,0,0,0
7.399086757990867,Империя сов Илопса,866681068.0,1986-09-05 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866667411.0,1968-06-07 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866680330.0,1980-04-17 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866669742.0,1968-05-17 00:00:00,0,0,0,1,0,0
5.427625570776256,Империя сов Илопса,866730649.0,1992-09-15 00:00:00,0,0,0,1,0,0
5.232420091324201,Империя сов Илопса,866732619.0,1982-10-27 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866679640.0,1973-12-15 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866681644.0,1977-09-12 00:00:00,0,0,0,1,0,0
6.083333333333333,Империя сов Илопса,866688537.0,1990-07-02 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866668897.0,1981-10-19 00:00:00,0,0,0,1,0,0
4.435844748858448,Империя сов Илопса,866738390.0,1983-08-13 00:00:00,0,0,1,0,0,0
7.399086757990867,Империя сов Илопса,866666962.0,1980-06-10 00:00:00,0,0,0,1,0,0
6.6381278538812785,Империя сов Илопса,866666895.0,1988-02-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866669080.0,1986-09-25 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866685116.0,1986-12-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866675031.0,1968-10-22 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866678861.0,1986-03-24 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866667134.0,1975-03-16 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866678711.0,1973-11-28 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866678212.0,1972-04-20 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866682243.0,1989-10-11 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866669311.0,1972-12-12 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866675964.0,1980-08-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866685382.0,1968-01-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866683641.0,1983-05-20 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866686285.0,1986-12-14 00:00:00,0,0,0,1,0,0
6.487899543378996,Империя сов Илопса,866675410.0,1982-12-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866666718.0,1968-11-02 00:00:00,0,0,0,1,0,0
7.393607305936073,Империя сов Илопса,866666744.0,1986-10-03 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866679398.0,1985-08-11 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866686664.0,1984-10-26 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866684684.0,1984-09-11 00:00:00,0,0,0,1,0,0
5.266438356164383,Империя сов Илопса,866732315.0,1984-06-30 00:00:00,0,0,1,0,0,0
9.0,Империя сов Илопса,866686046.0,1980-02-25 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866680642.0,1974-12-25 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866675191.0,1985-10-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866684086.0,1986-02-10 00:00:00,0,0,0,1,0,0
6.852511415525114,Империя сов Илопса,866768232.0,1960-07-10 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866686844.0,1984-11-28 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866669689.0,1977-06-18 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866686812.0,1971-01-16 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866677431.0,1975-11-17 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866677348.0,1987-07-18 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866680116.0,1968-07-18 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866687843.0,1971-09-25 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866686099.0,1977-06-12 00:00:00,0,0,0,1,0,0
5.546575342465753,Империя сов Илопса,866729249.0,1972-02-08 00:00:00,0,0,0,1,0,0
9.0,Империя сов Илопса,866684131.0,1963-08-13 00:00:00,0,1,0,0,0,0
9.0,Империя сов Илопса,866667430.0,1964-02-09 00:00:00,0,0,0,1,0,0
7.8662100456621005,Империя сов Илопса,866684694.0,1968-12-08 00:00:00,0,0,1,0,0,0
3.5684931506849313,Империя сов Илопса,866742689.0,1974-08-08 00:00:00,0,0,1,0,0,0
